t,x,y,vx,vy,speed,angleDeg,ekBody,epBody,armAngle,armOmega,ekTotal,epTotal,eTotal,released
5.449999999999986,2.489827203680675,0.23130845093072608,-0.5299456303257442,-0.2755168989103154,0.5972871442501565,-152.53023473577707,0.5351278990297609,6.807407710891268,-1.5468728714133435,-0.19483319989784623,1.3296647067935572,311.30902390306795,312.6386886098615,False
5.466666666666653,2.480994196900215,0.2253215213328711,-0.5300113810163407,-0.43883101673893393,0.6881022636636034,-140.37642390541774,0.7102270878884629,6.631212372826396,-1.5489115773607796,-0.18972996712918216,1.5852063751421133,311.21267036286343,312.7978767380055,False
5.483333333333319,2.4721601317697623,0.21661268954541305,-0.5300727417926678,-0.6021452057962067,0.8022193967082524,-131.35769428454557,0.9653339406824285,6.374911453321506,-1.5508103075133846,-0.18187784318999697,1.9298486875724892,311.03174248284574,312.9615911704182,False
5.499999999999986,2.4633250809593235,0.20518195370523276,-0.5301297717547162,-0.7654595440113261,0.9311100302427929,-124.70508207048913,1.3004488326281023,6.038504897545,-1.5525222132955203,-0.17205745312383566,2.360886138115746,310.76578362615254,313.1266697642683,False
5.516666666666652,2.454489116132056,0.1910293107144745,-0.5301825325814981,-0.9287741015665563,1.0694460480058332,-119.71950547315907,1.7155722743929425,5.6219926143269845,-1.5540354790082735,-0.16214439074008422,2.874426434584124,310.414378660374,313.2888050949581,False
5.533333333333319,2.4456523079004833,0.17415475638160322,-0.5302310885972055,-1.092088939484879,1.214002989724566,-115.89750327732655,2.2107048885902776,5.125374480310582,-1.5553833046228358,-0.15444316577086617,3.4655899035473023,309.97549683361245,313.44108673715976,False
5.549999999999986,2.4368147257807156,0.15455828558992152,-0.5302755070516495,-1.2554041075514446,1.3628028421734095,-112.89891751531013,2.7858473799538848,4.54865034491139,-1.5566203169823067,-0.15030650034579993,4.136287770910932,309.44655626319803,313.582844034109,False
5.566666666666652,2.42793525619391,0.13234082833875438,-0.5359129549741024,-1.4050045321697837,1.5037421423657404,-110.87842560314037,3.391860646090061,3.8947905780095415,-1.5577886638974812,-0.15561640631717116,4.87720904867283,308.8281196949189,313.70532874359174,False
5.583333333333319,2.418920052450511,0.12,-0.5430024904603318,-5.708089622282897e-06,0.5430024904903338,-179.99939770175982,0.4422775570180575,3.5315999999999996,-1.5589039990649594,-0.1795179730513273,2.0518811079272528,308.49756979060976,310.54945089853703,False
5.599999999999985,2.4098685210715587,0.12,-0.5432114995557361,-4.1399041841996184e-06,0.5432114995715115,-179.99956333944047,0.44261809990009543,3.5315999999999996,-1.55995866610234,-0.14995745554827541,2.056900198169033,308.56570155388914,310.6226017520582,False
5.616666666666652,2.400812584257441,0.12,-0.5435179295337729,-3.7693149699395265e-06,0.543517929546843,-179.99960265185805,0.4431176096083305,3.5315999999999996,-1.5609775789066138,-0.13629763998165464,2.056671196508894,308.63355361091305,310.69022480742194,False
5.633333333333319,2.389974125236927,0.12056187273779743,-0.7072937302231939,0.0006256487523483189,0.707294006937286,179.9493180526197,0.7503972183741021,3.5481359146733786,-1.5619509429186467,-0.08322468873920146,1.8741069502920031,308.66446096674986,310.53856791704186,False
5.649999999999985,2.3779482080300953,0.12,-0.7356002160874707,-6.729293444177056e-06,0.7356002161182507,-179.99947585644347,0.8116615169298257,3.5315999999999996,-1.5629168846151453,-0.13386114854856815,1.942212574441118,308.6021462766409,310.544358851082,False
5.666666666666652,2.3655050214002316,0.12,-0.7562015259146108,-6.950141607855771e-06,0.7562015259465497,-179.99947340256864,0.8577611217658352,3.5315999999999996,-1.5638937912939501,-0.16413723564058805,2.035532748732492,308.5102300389818,310.54576278771424,False
5.6833333333333185,2.3525775180633794,0.12,-0.7874508502775853,-4.292993229096724e-06,0.7874508502892875,-179.99968763714787,0.9301182624319828,3.5315999999999996,-1.5647410320501633,-0.17871710061611687,2.081861022714216,308.4061699740108,310.48803099672506,False
5.699999999999985,2.339258806763352,0.12,-0.8094059532266772,-2.7541851166675426e-08,0.8094059532266776,-179.99999805038271,0.9827069956781801,3.5315999999999996,-1.5652785345708697,-0.15469084959109153,2.1051409056320303,308.32895329423025,310.4340941998623,False
5.716666666666652,2.325680061247023,0.12,-0.8183498337702478,1.5973279458587552e-06,0.8183498337718067,179.99988816500473,1.0045446756515155,3.5315999999999996,-1.565425626413327,-0.07865815444019918,2.079855210496527,308.29213280768823,310.37198801818477,False
5.733333333333318,2.3120019022502905,0.12,-0.8225896201784837,1.7187533413240617e-06,0.8225896201802794,179.99988028378908,1.0149805248425043,3.5315999999999996,-1.5653820632189324,-0.06934757496003309,2.0491884420890103,308.24616909640554,310.29535753849456,False
5.749999999999985,2.298266156135002,0.12,-0.8254751901159326,1.513127665205132e-06,0.8254751901173194,179.99989497463991,1.022113934248837,3.5315999999999996,-1.565202171304058,-0.060324711970151365,2.0184188993869063,308.18096066444986,310.19937956383677,False
5.7666666666666515,2.2844888587377614,0.12,-0.8276559912187705,1.2055724033872193e-06,0.8276559912196486,179.99991654236624,1.0275216597026686,3.5315999999999996,-1.5648931773622536,-0.050849732484575874,1.9949702669626415,308.0953472306231,310.0903174975857,False
5.783333333333318,2.270679226935968,0.12,-0.8293979770677637,8.562989106058847e-07,0.8293979770682058,179.99994084587263,1.031851506547248,3.5315999999999996,-1.5644573381548998,-0.04246006345147975,1.9782540599470684,307.99063686339514,309.9688909233422,False
5.799999999999985,2.2568431243269287,0.12,-0.830863448158613,4.842565703798119e-07,0.8308634481587541,179.99996660599555,1.035501104229382,3.5315999999999996,-1.5639010521249488,-0.03475737383025345,1.9659566719775323,307.86856697317336,309.8345236451509,False
5.816666666666651,2.2429839040463873,0.12,-0.8322023873121088,9.786931427945086e-08,0.8322023873121145,179.99999326185704,1.0388412201719741,3.5315999999999996,-1.5632335908012223,-0.027891942635980292,1.965009203858308,307.7316703648561,309.6966795687144,False
5.833333333333318,2.229102173937796,0.12,-0.833597010508476,-2.952183445113705e-07,0.8335970105085283,-179.99997970870223,1.042325963893133,3.5315999999999996,-1.5624624151068065,-0.021720161100016157,1.9733250908776272,307.5832580226398,309.55658311351743,False
5.8499999999999845,2.2151952219442506,0.12,-0.8352576352671868,-6.860109371574442e-07,0.8352576352674685,-179.99995294202682,1.0464829759089052,3.5315999999999996,-1.5615889732538941,-0.015856030393860434,1.9876979598943263,307.4268484702601,309.4145464301544,False
5.866666666666651,2.201256942237831,0.12,-0.8373703814722341,-1.0656115132155933e-06,0.8373703814729121,-179.99992708717235,1.0517837336521356,3.5315999999999996,-1.5606059794749028,-0.009866077508052608,2.0141470067008065,307.2668466251614,309.2809936318622,False
5.883333333333318,2.1872787840053367,0.12,-0.8400387114406127,-1.4269478591444478e-06,0.8400387114418246,-179.99990267342588,1.0584975550812616,3.5315999999999996,-1.559496551084353,-0.0034372818009804447,2.0480211958079897,307.1087238811271,309.15674507693507,False
5.899999999999984,2.173251111542058,0.12,-0.8433044167367011,-1.7605781282850511e-06,0.8433044167385388,-179.99988038281995,1.0667435089360908,3.5315999999999996,-1.5582366314271916,0.0032965490272928253,2.083647474650754,306.9588045793366,309.04245205398735,False
5.916666666666651,2.159163390185429,0.12,-0.8472454707969266,-2.0404173155792644e-06,0.8472454707993836,-179.99986201484145,1.0767373316851037,3.5315999999999996,-1.5568033509254018,0.009294025418807573,2.121926843993943,306.8254602778349,308.94738712182885,False
5.933333333333318,2.1450036951786466,0.12,-0.8519114355104767,-2.2143863941903096e-06,0.8519114355133546,-179.999851070206,1.0886296409376368,3.5315999999999996,-1.555197769268068,0.013053382297024093,2.1505896136362566,306.71989194939783,308.8704815630341,False
5.949999999999984,2.130762081444782,0.12,-0.8569618997359567,-2.2336209226791916e-06,0.8569618997388676,-179.99985066191164,1.1015755464060735,3.5315999999999996,-1.5534904659628346,0.014965751362993916,2.159668531693841,306.65252812445533,308.8121966561492,False
5.966666666666651,2.116438256609135,0.12,-0.8616541925809167,-2.064271111576621e-06,0.8616541925833894,-179.99986273609125,1.1136719213947992,3.5315999999999996,-1.5518193779310803,0.013327085530345248,2.155462437117077,306.62458338682615,308.7800458239432,False
5.983333333333317,2.102045657762282,0.12,-0.8650330068707837,-1.5665347085470686e-06,0.8650330068722021,-179.99989623999716,1.122423154467545,3.5315999999999996,-1.550296849621479,0.0052755185919067865,2.14107654142486,306.6292762263233,308.7703527677482,False
5.999999999999984,2.087620017075654,0.12,-0.8656370105728628,-4.022115904907007e-07,0.8656370105729562,-179.99997337795597,1.1239911511105265,3.5315999999999996,-1.548989292053698,-0.009941171382966312,2.120385222665423,306.6609770878844,308.78136231054987,False
